generator:output:electricity,manufacturer,model,name,longitude,latitude
2.3 MW,Enercon,,E-82 E2,7.1639013,53.431718
yes,,,,7.1273267,53.4497908
yes,,,,7.1276057,53.4549594
yes,,,,7.1295369,53.4532345
yes,,,,7.1347725,53.4531898
,,,,8.2118255,52.8479013
3.7 MW,Senvion,3.7M144,,9.2541993,54.6676774
4.2 MW,Vestas,V 150,,13.941573,52.764645
4.2 MW,Vestas,V 150,,13.944575,52.758811
4.2 MW,Vestas,V 150,,13.9375771,52.760762
4.2 MW,Vestas,V 150,,13.932878,52.7571601
2.3 MW,Enercon,,,9.1981524,54.4519228
,Enercon,,,9.1238761,54.5375279
2 MW,Senvion,,,9.1283055,54.5378319
,,,,10.3194129,48.7177846
,,,,10.3241779,48.7162105
,,,,10.3314507,48.716153
,,,,14.0775959,53.3478617
3 MW,,,,7.0589552,52.3013212
3 MW,,,,7.056077,52.3042298
,,,,7.0815991,52.3214916
,,,,7.0867771,52.3216731
,,,,7.0837174,52.3241915
2.5 MW,Vensys,Ve112,,9.2073372,54.6687818
3.2 MW,Senvion,3.2M114,,9.2093127,54.6598343
3.2 MW,Senvion,3.2M114,,9.2120911,54.664855
3.2 MW,Senvion,3.2M114,,9.2035194,54.6653054
,,,,13.0070171,53.8537882
,,,,13.0374293,53.8338779
3.0 MW,Vestas,V 112,,13.6753421,52.683925
yes,,,,12.6603665,50.9382318
,,,,11.0892477,49.9260474
2.4 MW,Enercon,,,11.0962464,49.9257085
,,,,11.0945559,49.9292233
,,,,11.1029228,49.9345835
,,,,11.1029267,49.9315261
,,,,11.1031178,49.9377103
,,,,11.1029783,49.9410248
,,,,11.0982438,49.9432253
yes,,,,13.1481523,54.0519573
yes,,,,13.1450491,54.0549087
yes,,,,13.1378728,54.054804
yes,,,,13.1372411,54.0509223
yes,,,,13.1419579,54.0496985
yes,,,,13.1347775,54.047956
yes,,,,13.1348037,54.0449245
,,,,13.1619791,53.9114857
,,,,13.1575229,53.9125345
,,,,13.1520207,53.9118334
,,,,13.1471356,53.9131014
,,,,13.1418754,53.9131099
,,,,13.1417687,53.9151619
,,,,13.1475179,53.9151999
,,,,13.1527394,53.9149254
,,,,13.1579664,53.9156397
3300 kW,Vestas,V126/3.3MW,,8.2514969,49.1718486
3 MW,Enercon,E-115,,7.6484692,52.8715599
3 MW,Enercon,E-115,,7.6478013,52.8688966
3 MW,Enercon,E-115,,7.6410341,52.8700477
3 MW,Enercon,E-115,,7.6377699,52.8713802
3 MW,Enercon,E-115,,7.63468,52.8650025
3 MW,Enercon,E-115,,7.6333415,52.8674701
yes,Enercon,E-115,,6.8082082,52.6396586
yes,Enercon,E-115,,6.8089002,52.643275
yes,Enercon,E-115,,6.8031228,52.6439065
yes,Enercon,E-115,,6.8056125,52.6477231
2.3 MW,Enercon,,E-82 E2,7.1960556,53.4493627
,Enercon,E-70 E4,,9.084307,54.5135814
,,,,10.5645439,54.1976708
3300 kW,Vestas,V112/3.3MW,,7.8443506,49.7070964
,Senvion,MM100,,10.8978367,54.1480057
3 MW,Enercon,E-115,,10.9174356,54.1411888
,,,,8.9639653,54.5530861
3300 kW,Vestas,V126/3.3MW,,7.8580594,49.7652423
3300 kW,Vestas,V126/3.3MW,,7.8621865,49.7627428
2000 kW,Vestas,V90/2.0MW,,7.851301,49.7650463
,,,,7.2117853,52.3463891
,,,,7.212355,52.3498409
3.2 MW,,3.2M114 93,WP Methau 02,12.8697928,51.0821205
3.2 MW,,3.2M114 93,WP Methau 01,12.866651,51.0844846
,,,,6.3973476,50.709902
,,,,6.4008931,50.7088558
,,,,6.396032,50.7114411
,,,,11.8021703,50.9864772
,,,,9.1262778,52.4629174
,,,,9.1193041,52.464349
,,,,10.7884315,53.5829554
small_installation,,,,10.7468897,49.5252191
7.5 MW,Enercon,E-126,,7.7388382,53.6711379
7.5 MW,Enercon,E-126,,7.74858,53.6724217
7.5 MW,Enercon,E-126,,7.7310491,53.6852267
7.5 MW,Enercon,E-126,,7.7269614,53.6890451
,,,,12.7747979,54.0805355
,,,,12.7763792,54.0780057
,,,,12.7810549,54.0769138
,,,,12.7789079,54.073674
,,,,12.7807331,54.0711342
,,,,12.7874357,54.0725206
,,,,12.7918727,54.0763591
,,,,12.78497,54.0784996
,,,,12.7816801,54.0815424
,,,,6.4465273,51.7907103
,,,,6.448117,51.7965868
,,,,6.4438453,51.7965616
3200 kW,,,,7.6598147,52.6097112
3200 kW,,,,7.6551136,52.6108759
3200 kW,,,,7.651437,52.6129353
3200 kW,,,,7.6499795,52.6091533
2300 kW,Enercon,E-82 E2,,8.7096815,53.1338726
,,,,10.7890376,53.5851801
3.45 MW,Vestas,V117,,14.271945,53.26673
3.45 MW,Vestas,V117,,14.270375,53.273544
2.3 MW,,,,10.8031447,49.524926
2.3 MW,,,,10.7994025,49.5273704
,,,,10.6486313,49.4243348
yes,,,,10.6613822,49.4287638
,,,,10.6609021,49.4322895
small_installation,,,,10.925151,49.4064787
yes,,,,14.1398727,51.0023826
,,,,9.1527861,54.847298
,,,,9.1496909,54.85197
3.3 MW,,,,9.429855,52.1049944
,,,,9.4338317,52.1087168
,,,,12.3014295,50.9077727
,,,,12.3052919,50.9059055
,,,,12.3084891,50.9035645
,,,,12.3083603,50.9009122
,,,,12.8460431,54.1127039
,,,,10.1040208,49.5433677
,,,,10.1084304,49.5404924
3.3 MW,Vestas,,V229535,6.2273875,51.3783742
800 kW,Enercon,E-53,,8.1428092,51.5839067
3000 kW,Enercon,E-115,,8.9366985,51.8099307
3000 kW,Enercon,E-115,,8.9345222,51.8136199
3000 kW,Enercon,E-115,,8.934308,51.8173755
3 MW,Siemens,SWT 3.0-114,,10.786407,54.1798555
yes,,,,12.1297699,53.850416
,Enercon,E-101,,7.7649951,53.6119475
,Enercon,E-101,,7.7610951,53.6134255
yes,,,,12.0819488,53.8599731
3050 kW,,,,9.2775343,51.8038772
3050 kW,,,,9.2834084,51.8059409
800 kW,Enercon,E-53/8.53,,7.9737753,50.2466251
,,,,9.2636133,51.8274531
,,,,9.2601146,51.8304232
,,,,9.2655559,51.8341927
3200 kW,,,,9.2911832,54.7198948
3200 kW,,,,9.3020037,54.7202888
,,,,12.5107455,53.3264582
,,,,12.511239,53.3224916
,,,,12.4944913,53.3224787
,,,,12.501229,53.3206715
,,,,8.9392682,54.5835039
2300 kW,Enercon,E-82 E2,,9.1999425,54.6712591
2300 kW,Enercon,E-82 E2,,9.1960383,54.6696943
2300 kW,Enercon,E-82 E2,,9.1988009,54.6683997
3050 kW,Enercon,E-101,,9.2364251,54.6671733
3050 kW,Enercon,E-101,,9.2427658,54.6704772
,,,,6.8512353,52.0594393
,,,,6.8591902,52.0585577
,,,,6.8515555,52.054557
,,,,6.8640937,52.0629072
3400 kW,,,,9.1887935,54.7314009
3400 kW,,,,9.1936426,54.7421798
3400 kW,,,,9.1861184,54.7424636
3400 kW,,,,9.189887,54.7447255
3050 kW,,,,9.2099451,54.8521718
2500 kW,,,,9.2046002,54.5732336
2500 kW,,,,9.208876,54.5720179
2500 kW,,,,9.213498,54.5717464
2500 kW,,,,9.2182015,54.5712035
2500 kW,,,,9.216145,54.5749331
2500 kW,,,,9.2223144,54.5746735
2500 kW,,,,9.2277316,54.5731552
3400 kW,Senvion,3.4M104,,9.2387869,54.5844712
3400 kW,Senvion,3.4M104,,9.2413119,54.5819035
3400 kW,Senvion,3.4M104,,9.2465366,54.5821336
3400 kW,Senvion,3.4M104,,9.2483788,54.5848301
3400 kW,Senvion,3.4M104,,9.2435034,54.5859528
3400 kW,Senvion,3.4M104,,9.2447103,54.5794277
2400 kW,Nordex,N117/2.4MW,,8.3014713,49.5278277
3300 kW,,,,8.908035,54.6053755
3300 kW,,,,8.9056185,54.6087996
3300 kW,,,,8.9029184,54.6120117
3300 kW,,,,8.9007556,54.6146015
3300 kW,,,,8.8984737,54.6172483
3300 kW,,,,8.8962631,54.6198671
3300 kW,,,,8.9055516,54.6183622
2000 kW,,,,9.1708656,54.6805367
2050 kW,,,,9.1685451,54.6829036
2050 kW,,,,9.166668,54.68492
2050 kW,,,,9.16754,54.6794344
3075 kW,,,,8.8701937,54.6565479
3400 kW,,,,8.8836486,54.667763
3400,,,,8.8831028,54.6710558
3400 kW,,,,8.87796,54.6765978
3400 kW,,,,8.8560311,54.6699639
3300 kW,,,,8.8425343,54.7290898
3300 kW,,,,8.8417879,54.7260635
3300 kW,,,,8.8495059,54.7265221
3300 kW,,,,8.8503952,54.7375255
3300 kW,,,,8.8468538,54.7345457
3300 kW,,,,8.8496488,54.7319508
2050 kW,,,,8.6387755,54.835931
3400 kW,,,,8.63978,54.8397578
3400 kW,,,,8.639744,54.8424986
3400 kW,,,,8.6402042,54.8452483
3400 kW,,,,8.6408455,54.8509766
3400 kW,,,,8.6410765,54.8539482
3400 kW,,,,8.6414888,54.8577897
3400 kW,,,,8.6420495,54.8609111
3400 kW,,,,8.6441526,54.8669146
3400 kW,,,,8.6432814,54.8643073
3400 kW,,,,8.6553462,54.8627379
3400 kW,,,,8.6549254,54.8594687
,,,,8.7171096,53.8184191
,,,,8.7248826,53.8202701
,,,,8.7342435,53.8171824
,,,,8.7362659,53.8202321
3000 kW,,,,8.9931375,54.834122
3000 kW,,,,8.9879659,54.836991
3000 kW,,,,8.9994441,54.8327188
3000 kW,,,,8.996703,54.8296269
3000 kW,,,,9.0055888,54.8305608
3000 kW,,,,9.0191958,54.8299701
3000 kW,,,,9.0126263,54.8287612
3000 kW,,,,9.0393233,54.8273182
3000 kW,,,,9.0425721,54.8307215
,,,,13.2162491,53.6926934
yes,,,,13.2112553,53.6944011
3000 kW,,,,9.0860761,54.8245663
3000 kW,,,,9.0765183,54.8231077
3000 kW,,,,9.0754092,54.8268502
3400 kW,,,,8.8880553,54.7864626
3000 kW,,,,9.0477457,54.7127918
3000 kW,,,,9.0509507,54.7154457
3000 kW,,,,9.0561793,54.7147443
3000 kW,,,,9.055896,54.7179756
3000 kW,,,,9.0545946,54.7209746
3000 kW,,,,9.0517616,54.7233506
3000 kW,,,,9.0524171,54.7263442
3600 kW,,,,9.0328824,54.4517162
3600 kW,,,,9.030199,54.4479047
3200 kW,,,,9.0414915,54.445313
2300 kW,,,,8.9349746,54.3901636
2300 kW,,,,8.937043,54.3879927
2300 kW,,,,8.9386284,54.3899833
2300 kW,,,,8.9415763,54.3914328
2300 kW,,,,8.9409446,54.3932645
3.6 MW,,,,12.4955149,49.010717
3.6 MW,,,,12.5000036,49.0080619
2300 kW,,Enercon E-70,,8.9543617,54.2438577
,,,,9.3391422,51.3534336
4.00 MW,Enercon,E126 EP3,,13.65019,52.595686
4.00 MW,Enercon,E126 EP3,,13.6569475,52.593655
2500 kW,,,,9.258261,54.5310629
2500 kW,,,,9.2528978,54.5281808
2300 kW,Enercon,E-70,,9.2243841,54.5221487
2300 kW,Enercon,E-70,,9.2205861,54.5220366
3200 kW,,,,9.2335065,54.5303309
3200 kW,,,,9.2326053,54.527467
3200 kW,,,,9.2310388,54.5323604
3200 kW,,,,9.2307813,54.5248893
2500 kW,,,,9.2492361,54.5277234
2500 kW,,,,9.2448895,54.5289051
2300 kW,,,,9.2530036,54.5045358
2300 kW,,,,9.2511631,54.5028001
2300 kW,,,,9.257546,54.5037097
2300 kW,,,,9.2552095,54.502171
2300 kW,,,,9.2584728,54.5076203
3400 kW,,,,9.1652803,54.4926487
3400 kW,,,,9.1656326,54.4951676
3400 kW,,,,9.165256,54.4977075
3400 kW,,,,9.1576146,54.4937141
3400 kW,,,,9.1580884,54.4907859
3400 kW,,,,9.1527309,54.4892194
3200 kW,,,,9.1649286,54.4826442
3200 kW,,,,9.1695697,54.4826343
3200 kW,,,,9.1690066,54.479928
3300 kW,,,,9.1721974,54.4846862
3300 kW,,,,9.1742962,54.4806715
3400 kW,,,,9.1790909,54.4801659
3200 kW,,,,9.1778623,54.4778263
3400 kW,,,,9.183459,54.4788871
3200 kW,,,,9.1867692,54.4764482
3200 kW,,,,9.1573026,54.4571551
3200 kW,,,,9.1590448,54.465771
3200 kW,,,,9.164858,54.4664684
3200 kW,,,,9.1632828,54.4689795
3400 kW,,,,9.1472147,54.4659337
3400 kW,,,,9.1512959,54.4649311
2780 kW,GE Wind Energy,GE 2.75-120,,8.4659299,50.4120584
2780 kW,GE Wind Energy,GE 2.75-120,,8.4580365,50.4092242
2780 kW,GE Wind Energy,GE 2.75-120,,8.4504315,50.4094526
2780 kW,GE Wind Energy,GE 2.75-120,,8.4664721,50.4079334
2780 kW,GE Wind Energy,GE 2.75-120,,8.4727829,50.4065043
2780 kW,GE Wind Energy,GE 2.75-120,,8.472544,50.4019589
3 MW,Enercon,E-115,,7.6447615,52.874789
3400 kW,,Senvion 3.4M104,,8.9810653,53.9784386
3.45 MW,Vestas,V112,,14.066289,52.687454
3600 kW,,,,12.2532669,54.0052939
3600 kW,,,,12.2524931,54.0011085
2500 kW,,,,9.2717784,53.8987226
3 MW,,,,9.3046017,53.8962677
3 MW,,,,9.3050988,53.9006963
3 MW,,,,9.3008672,53.9043629
2300 kW,,,,8.1759542,52.6129549
3.3 MW,,,,9.5299848,52.8328155
,,,,11.7213298,50.2916491
,,,,6.5557579,51.6166473
3200 kW,,,,10.0889738,52.3275828
3200 kW,,,,10.0890299,52.325258
3200 kW,,,,10.0948535,52.3256583
3200 kW,,,,10.1001555,52.3201616
4.0 MW,Enercon,E126 EP3,,13.7543199,53.345726
4.0 MW,Enercon,E126 EP3,,13.7466241,53.342298
4.0 MW,Enercon,E126 EP3,,13.761413,53.342959
4.0 MW,Enercon,E126 EP3,,13.758736,53.345011
4.0 MW,Enercon,E126 EP3,,13.7573811,53.3411119
4.0 MW,Enercon,E126 EP3,,13.7529162,53.3431339
3 MW,Enercon,E-115,,6.3379151,50.6624248
,,,E 920574,13.2843022,51.2083166
,,,,13.274857,51.209597
,,,,12.2808541,50.5727811
3050 kW,,,,8.8050234,53.3834486
3050 kW,,,,8.8086283,53.3818871
3050,,,,8.8095081,53.3785849
3050 kW,,,,8.8049591,53.3791737
4.2 MW,Vestas,,V 150,10.5318092,51.3104631
2.4 MW,Nordex,,N117/2400,10.6218313,51.3239497
2.4 MW,Nordex,,N117/2400,10.6229104,51.3208945
2.4 MW,Nordex,,N117/2400,10.6162277,51.3217737
2.4 MW,Nordex,,N117/2400,10.6228395,51.3275238
2.4 MW,Nordex,,N117/2400,10.6285769,51.3294224
2.4 MW,Nordex,,N117/2400,10.6237931,51.3309662
,,,,13.034576,51.0139691
,,,,13.0414696,51.0130706
3600 kW,,,,7.9474548,52.0885057
3600 kW,,,,7.9443503,52.0861211
3600 kW,,,,7.939569,52.0909524
3600 kW,,,,7.9387675,52.0941201
,,,,11.9634954,48.0612517
3 MW,Enercon,E-101,,7.45559,53.6337008
3 MW,Enercon,E-115,,6.3275833,50.6615833
3 MW,Enercon,E-115,,6.327,50.6641944
3 MW,Enercon,E-115,,6.3229444,50.667
3 MW,Enercon,E-115,,6.3175278,50.6688889
2000 kW,,,,9.6136377,52.8158775
3.3 MW,,,,9.1703198,52.8558595
3.3 MW,,,,9.1700685,52.8596166
3.6 MW,Nordex,N117/3600,,9.9318036,48.6554655
3.6 MW,Nordex,N117/3600,,9.931303,48.6646104
3.6 MW,Nordex,N117/3600,,9.9315908,48.6597923
3.6 MW,Nordex,N117/3600,,9.9381274,48.6627888
3.2 MW,Enercon,E-115,,9.3879474,49.2950117
3.2 MW,Enercon,E-115,,9.4081507,49.2900933
3.3 MW,Vestas,V126-3.3MW,,9.6071093,49.3325176
,,,,10.2858542,48.951498
,,,,9.6364336,49.0920108
3000 kW,Enercon,E-115/3.0MW,,7.3754288,49.9525929
2400 kW,,,,7.2086094,52.8999595
,,,,7.1995989,52.9026734
2400 kW,,,,7.20136,52.8970451
2000kW,Vestas,V80,,10.3042752,52.0499479
2000kW,Vestas,V80,,10.3007019,52.0471329
850 KW,Vestas,V52,,10.3046491,52.0475558
2000 kW,Vestas,V80,,10.2963996,52.0479429
2000kW,Vestas,V80,,10.299694,52.0501846
,,,,12.0283054,52.3846144
,,,,12.0342322,52.3830018
,,,,12.0299831,52.3816763
,,,,12.0320371,52.3783599
,,,,12.0171615,52.3814859
,,,,12.0219008,52.3796988
2.3 MW,Enercon,,E-92,12.0170507,52.3786753
,,,,13.2355508,54.0624435
3 MW,Vestas,V112,,13.2403044,54.0626445
,,,,13.2470253,54.0674035
,,,,13.2329584,54.0647827
,,,,13.2394159,54.0663883
3050 kW,,,,6.8888024,52.5490737
3050 kW,,,,6.883949,52.547139
3.3 MW,Vestas,V112,,10.1963881,52.4950001
3.3 MW,Vestas,V112,,10.199718,52.4933311
3.3 MW,Vestas,V112,,10.2063873,52.4911101
3.3 MW,Vestas,V112,,10.2041692,52.4936104
3.3 MW,Vestas,V112,,10.2036059,52.4977859
3.3 MW,Vestas,V112,,10.2081871,52.4948989
3 MW,,,,7.0598767,52.2978643
2.3 MW,Enercon,,E-82 E2,7.5220617,52.808395
2.3 MW,Enercon,,E-82 E2,7.5361119,52.8160183
3.2 MW,Enercon,E-115 E2,,7.6010364,52.9411967
3.2 MW,Enercon,E-115 E2,,7.6069847,52.94021
3 MW,Enercon,E-115 E1,,7.5827596,52.9322756
3.2 MW,Enercon,E-115 E2,,7.5764144,52.9302962
3 MW,Enercon,E-115 E1,,7.5813135,52.9286371
3 MW,Enercon,E-115 E1,,7.5780402,52.9259845
3.2 MW,Enercon,E-115 E2,,7.5729281,52.9273452
3.2 MW,Enercon,E-115 E2,,7.5672943,52.9275477
3.2 MW,Enercon,E-115 E2,,7.56367,52.9246156
3.2 MW,Enercon,E-115 E2,,7.5613671,52.9277247
3.05 MW,Enercon,E-101,,7.5770597,52.9228777
3.2 MW,Enercon,E-115 E2,,7.5695645,52.9237642
3.05 MW,Enercon,E-101,,7.5677703,52.9203563
3.05 MW,Enercon,E-101,,7.5721549,52.9204319
3.2 MW,Enercon,E-115 E2,,7.568822,52.9175647
4.2 MW,Enercon,E-141 EP4,,7.5837627,52.9150687
4.2 MW,Enercon,,E-141 EP4,7.5852309,52.9187227
4.2 MW,Enercon,,E-141 EP4,7.5865632,52.9225175
4.2 MW,Enercon,,E-141 EP4,7.5918276,52.9188614
4.2 MW,Enercon,,E-141 EP4,7.5904469,52.9150659
4.2 MW,Enercon,,E-141 EP4,7.5893183,52.9259479
4.2 MW,Enercon,,E-141 EP4,7.5932346,52.9226935
4.2 MW,Enercon,,E-141 EP4,7.5964292,52.9260959
4.2 MW,Enercon,,E-141 EP4,7.5931472,52.929466
4.2 MW,Enercon,,E-141 EP4,7.6031152,52.92574
4.2 MW,Enercon,,E-141 EP4,7.6127396,52.9360854
4.2 MW,Enercon,,E-141 EP4,7.6037129,52.9332111
4.2 MW,Enercon,,E-141 EP4,7.6070531,52.9288941
4.2 MW,Enercon,,E-141 EP4,7.6109876,52.932197
4.2 MW,,,,7.6748952,52.9146864
4.2 MW,,,,7.672466,52.9104153
3 MW,,,,7.6530221,52.9649239
3 MW,,,,7.6502526,52.9676193
3 MW,,,,7.6477695,52.9705772
3 MW,,,,7.6694298,52.9725065
4.2 MW,,,,7.6658423,52.9098037
4.2 MW,,,,7.6810281,52.9177293
3 MW,,,,7.6429057,52.9735299
3 MW,,,,7.6431133,52.9709706
4.2 MW,,,,7.5839624,52.8069847
4.2 MW,,,,7.5839077,52.8104578
4.2 MW,,,,7.5757783,52.8100589
4.2 MW,,,,7.572117,52.8126389
4.2 MW,,,,7.5763077,52.8162911
4.2 MW,,,,7.5847289,52.8176264
4.2 MW,,,,7.5879082,52.8147398
4.2 MW,,,,7.5814243,52.8201091
4.2 MW,,,,7.3524905,52.9062933
4.2 MW,,,,7.3587868,52.906247
4.2 MW,,,,7.3576168,52.9138216
4.2 MW,,,,7.3595199,52.9101806
4.2 MW,Enercon,,E-126 EP4,7.4979242,52.8060866
4.2 MW,Enercon,,E-126 EP4,7.5043472,52.8089236
4.2 MW,Enercon,,E-126 EP4,7.5083019,52.8110697
3.45 MW,Vestas,,V136,7.5062896,52.8159228
3.45 MW,Vestas,,V136,7.5080459,52.8189108
4.2 MW,Enercon,,E-126 EP4,7.5127236,52.8174063
4.2 MW,,,,7.3682508,52.8854653
4.2 MW,,,,7.3745084,52.8886892
4.2 MW,,,,7.3676814,52.8886078
4.2 MW,,,,7.3739148,52.892621
4.2 MW,,,,7.3739822,52.8965687
4.2 MW,,,,7.3694489,52.8972279
4.2 MW,,,,7.3674116,52.8939885
4.2 MW,,,,7.3682076,52.9009636
4.2 MW,,,,7.3824112,52.9898727
3 MW,,,,7.4559901,52.9838064
3 MW,,,,7.4402626,52.9775201
3 MW,,,,7.4484639,52.9860819
3 MW,,,,7.4448875,52.9883589
3 MW,,,,7.5962664,53.3714104
3 MW,,,,7.6057953,53.3742134
3 MW,,,,7.6075975,53.3708008
3 MW,,,,7.6019943,53.3687162
3 MW,,,,7.6092973,53.3678909
,,,,7.3910903,53.6632516
,,,,11.3455391,53.464618
,,,,11.3389406,53.4678901
,,,,11.3344373,53.469779
,,,,11.3385436,53.4720042
,,,,11.3284844,53.4669931
,,,,11.3216956,53.4662592
,,,,11.3381145,53.4618998
,,,,11.3498633,53.4574109
,,,,11.3561774,53.459287
,,,,11.3590827,53.4626966
,,,,11.3492227,53.4619638
,,,,11.3699095,53.4689855
,,,,11.3622552,53.4670912
,,,,11.3547546,53.4657732
,,,,11.3498769,53.468158
,,,,11.3454867,53.4705386
,,,,7.3945803,53.6730355
,,,,7.3985713,53.6728336
2 MW,,,,7.4051304,52.0819834
2 MW,,,,7.4035887,52.0840172
,,,,7.4633322,53.6739339
,,,,7.4393315,53.6588412
3 MW,,,WEA S1,7.2758029,52.19224
3 MW,,,WEA S3,7.2792662,52.190168
3200 kW,,,,7.0950223,52.0082626
3200 kW,,,,7.0901486,52.009869
3200 kW,,,,7.080576,52.0087231
,,,,12.1186116,51.9877806
,,,,12.1175375,51.9772441
,,,,11.3615665,49.3003337
3 MW,,,,6.9436849,51.9458852
3 MW,,,,6.9454546,51.9435153
3 MW,,,,6.9983281,51.8353391
3 MW,,,,6.9980231,51.8320253
3 MW,,,,6.9968762,51.8280496
4.2 MW,,,,7.0208079,51.9327989
4200 kW,Enercon,E-141 EP4,,7.0233228,51.8846707
4200 kW,Enercon,E-141 EP4,,7.0317532,51.8862118
3 MW,,,,6.9671193,51.7925891
3 MW,,,,6.9664424,51.7880866
3 MW,,,,6.9636011,51.7832416
3 MW,,,,6.9315347,51.7922849
3 MW,,,,6.9293492,51.7829512
3 MW,,,,6.9287365,51.7778574
3 MW,,,,6.8124544,52.065971
3 MW,,,,6.8136469,52.0710568
3.2 MW,,,,6.8326364,52.0872579
3.2 MW,,,,6.8396615,52.0870817
3.3 MW,,,,6.8925285,52.0272074
3.3 MW,,,,6.898584,52.0259448
3.3 MW,,,,6.8925489,52.0305926
3.3 MW,,,,6.8989336,52.0316149
3.3 MW,,,,6.8917974,52.023453
3.3 MW,,,,6.9006737,52.0215759
3.3 MW,,,,6.9006825,52.0357151
3.3 MW,,,,6.904883,52.0337124
3.3 MW,,,,6.925989,51.9713406
3.3 MW,,,,6.9300283,51.9699329
3.3 MW,,,,6.9254477,51.967092
3.3 MW,,,,6.9302433,51.9665315
3.3 MW,,,,6.9252118,51.9644503
3.3 MW,,,,6.9194169,51.9659277
4.2 MW,,,,7.1798963,52.1054142
4.2 MW,,,,7.1781808,52.1088819
4.2 MW,,,,7.1713539,52.1048663
4.2 MW,,,,7.1698549,52.108206
4.2 MW,,,,7.1674276,52.1114072
4.2 MW,,,,7.1545264,52.11021
4.2 MW,,,,7.1488914,52.1055319
3.5 MW,,,,7.5724587,51.2902539
,,,,9.1461427,51.7975134
,,,,9.1508063,51.7997438
,,,,9.1559707,51.8022604
3 MW,Enercon,E-115 NH 149m,,7.3224736,51.7232463
3 MW,Enercon,E-115 NH 149m,,7.3179113,51.7259709
3.3 MW,Vestas,V112,,8.3416896,53.0409386
3.3 MW,Vestas,V112,,8.3388343,53.043146
3.3 MW,Vestas,V112,,8.3336529,53.0411819
3.3 MW,Vestas,V112,,8.3372481,53.039485
3.3 MW,Vestas,V112,,8.3283439,53.0391837
3.3 MW,Vestas,V112,,8.3240169,53.0384107
3.3 MW,Vestas,V112,,8.3260181,53.0416757
yes,,,,7.3651233,53.3904262
2400 kW,Nordex,N117/2.4MW,,7.2062859,49.6394884
2400 kW,Nordex,N117/2.4MW,,7.2020616,49.6447273
4200 kW,Enercon,E-141/4.2MW,,8.2456145,49.9420194
4.2 MW,,,,7.3825912,52.9937424
2.3 MW,,,,7.7021117,52.3650036
yes,,,,12.163625,51.1461875
yes,,,,12.1564842,51.1460468
yes,,,,12.1726846,51.1483249
yes,,,,12.1729511,51.1438778
yes,,,,12.1693861,51.1371163
yes,,,,12.1654797,51.1431993
yes,,,,12.1674295,51.1401561
,,,,7.8209312,52.0374254
,,,,7.8707941,51.8970762
,,,,7.881112,51.8854626
,,,,8.9768269,51.9575421
3.3 MW,,,,9.257541,53.4801095
3.3 MW,,,,9.2621641,53.4765564
3.3 MW,,,,9.2594798,53.4727663
3.3 MW,,,,9.270266,53.4774393
3 MW,,,,9.5808019,53.4610411
3 MW,,,,9.6067037,53.4643791
3 MW,,,,9.6118744,53.4623896
2050 kW,Senvion,MM92,,8.9445569,52.6771432
,,,,7.8696556,51.8900292
3300 kW,,,,9.8554025,53.4966741
3.3 MW,,,,9.8562578,53.4992284
2.4 MW,,,,10.0850931,53.4634753
2.4 MW,,,,10.0889045,53.4614709
2.4 MW,,,,10.0925059,53.4589575
2.4 MW,,,,10.0961574,53.4572507
2.4 MW,,,,10.1063498,53.4540774
2 MW,,,,10.2586183,53.4549545
2 MW,,,,10.2574429,53.4515761
2 MW,,,,10.2645191,53.4524906
2 MW,,,,10.2633883,53.4495707
2 MW,,,,10.2698108,53.4504231
2 MW,,,,10.2688154,53.4476219
,,,,11.7670646,51.0103417
2.0 MW,Enercon,E-70,,10.9761303,54.2962176
2.0 MW,Enercon,E-70,,10.9791106,54.294455
2.0 MW,Enercon,E-70,,10.980221,54.2967821
2300 kW,Enercon,E-82,WEA 6,8.5246998,52.8537916
2300 kW,Enercon,E-82,WEA 5,8.5215215,52.8556227
3 MW,Enercon,E-115,WEA 3,8.5097535,52.8582496
3 MW,Enercon,E-115,WEA 1,8.5013048,52.8626064
3 MW,Enercon,E-115,WEA 2,8.5025686,52.8592303
3 MW,Enercon,E-115,WEA 4,8.5060385,52.8535405
3 MW,,,,7.9907214,53.5072481
3 MW,,,,7.9805309,53.5070163
3450 kW,Vestas,V126,,8.8221797,51.5684913
3.05 MW,Enercon,E-101,,13.3385047,53.7104343
,,,,7.4171463,53.6382639
800 kW,,,,7.8794071,53.6898038
4.2 MW,,,,10.1084393,52.2296733
4.2 MW,,,,10.0968374,52.2298442
,,,,12.177974,49.5687065
,,,,12.1760468,49.5639326
,,,,12.1648486,49.5641758
3 MW,Enercon,,,10.1376357,52.2807682
3 MW,Enercon,,,10.1388507,52.2833801
3 MW,Enercon,,,10.1428806,52.2809435
4.2 MW,Enercon,,,10.1320533,52.2807355
4.2 MW,Enercon,,,10.1333515,52.2840888
1.3 MW,,,,10.1340297,52.2595989
0.8 MW,,,Enercon E-53,9.3505711,51.9612854
3.3 MW,Vestas,V112,,8.3339748,53.0442076
3000 kW,Enercon,E-115/3.0MW,,7.4065212,49.5185038
3000 kW,Enercon,E-115/3.0MW,,7.4090043,49.5144089
3.3 MW,,,,10.1668589,53.3434664
3.3 MW,,,,10.1663614,53.3399556
3.3 MW,,,,10.1664402,53.3360582
3.3 MW,,,,10.1651776,53.3322381
3.3 MW,,,,10.1728089,53.3326925
3.3 MW,,,,10.1730971,53.3390872
